user_id,first_order_day,most_used_city,count_cuisines,voucher_user,voucher_amount,member_get_member_viral,average_order_value,cnt_orders_7d_fwd,cnt_orders_14d_fwd,cnt_orders_30d_fwd,cnt_orders_60d_fwd,cnt_orders_90d_fwd,cnt_orders_6m_fwd
927552,06/11/2015,London,13,0,,,29.36208,1,1,3,4,6,26
2238256,28/02/2016,London,2,0,,,31.11,2,2,2,2,2,2
1352380,19/12/2015,London,1,0,,,24,1,1,1,1,2,2
2395298,09/03/2016,London,2,0,,,42.57,1,1,1,2,5,6
2308948,04/03/2016,London,1,0,,,25.35,1,1,1,1,1,2
4511818,21/06/2016,London,1,0,,,24.24,1,1,1,1,1,1
4052224,01/06/2016,London,1,0,,,30,1,1,1,1,1,1
4603986,25/06/2016,London,1,0,,,43.98,1,1,1,1,1,1
1867574,06/02/2016,London,4,0,,,21.99,1,1,1,2,2,6
493074,28/08/2015,London,12,0,,,38.5542,2,3,4,11,13,18
862882,29/10/2015,London,3,0,,,26.9856,1,1,2,3,3,3
353022,21/06/2016,London,1,0,,,14.964,1,1,1,1,1,1
5205368,17/07/2016,London,3,0,,,28.32852,7,7,7,7,7,7
2097252,20/02/2016,London,5,0,,,42.40992,1,2,2,2,3,6
434414,09/08/2015,London,1,0,,,40.02,1,1,1,1,1,1
2128376,22/02/2016,London,1,0,,,43.575,1,1,3,3,4,4
1387072,22/12/2015,London,5,0,,,27.54924,1,1,1,3,4,9
4236104,10/06/2016,London,1,0,,,46.44,1,1,1,1,1,1
556938,11/09/2015,London,4,0,,,26.06496,1,2,2,3,5,6
287074,21/06/2015,London,1,0,,,19.38,1,1,1,1,1,1
5177230,16/07/2016,London,1,0,,,19.92,1,1,1,1,1,1
480880,24/08/2015,London,2,0,,,25.32,1,1,1,1,1,1
1844808,04/02/2016,London,1,0,,,25.38,1,1,1,1,1,1
1388712,23/12/2015,London,1,0,,,61.86,1,1,1,1,1,1
1265664,12/12/2015,London,1,0,,,18.6,1,1,1,1,1,1
324974,07/07/2015,London,1,0,,,19.86,1,1,1,1,1,1
2909374,07/04/2016,London,4,0,,,29.54928,1,1,1,9,9,9
985564,14/11/2015,London,2,0,,,16.5,1,1,1,1,1,1
437496,13/09/2015,London,5,0,,,36.8742,1,1,2,2,2,3
3321506,30/04/2016,London,4,0,,,23.994,2,2,4,4,6,6
314386,04/07/2015,London,7,0,,,36.05076,1,1,1,1,1,3
1649426,21/01/2016,London,2,0,,,28.8,1,1,2,3,3,4
1066332,10/12/2015,London,4,0,,,24.35532,1,1,1,2,4,7
688444,06/10/2015,London,1,1,10,0,34.62,1,1,1,1,1,1
3430590,02/05/2016,London,2,0,,,38.4,1,1,1,2,4,4
3043680,14/04/2016,Manchester,3,0,,,27.31992,1,1,1,2,3,3
2815662,01/04/2016,Manchester,2,0,,,26.388,1,2,3,3,4,5
4923652,08/07/2016,London,1,0,,,21.6,1,1,1,1,1,1
2358570,06/03/2016,London,1,0,,,27.348,1,1,1,2,4,5
399200,30/07/2015,London,1,0,,,33.36,1,1,1,1,1,1
1064870,22/11/2015,London,1,0,,,68.4,1,1,1,1,1,1
656456,01/10/2015,London,15,0,,,33.29772,4,9,14,23,40,88
4808360,03/07/2016,London,1,0,,,35.64,1,1,1,1,1,1
1072074,22/11/2015,London,2,0,,,57.45,1,1,1,1,1,2
314444,04/07/2015,London,11,0,,,30.2724,4,5,8,11,12,14
4723898,30/06/2016,London,1,0,,,24.72,1,2,2,2,2,2
804314,22/10/2015,London,1,0,,,32.4,1,1,1,1,1,1
1995362,14/02/2016,London,3,0,,,37.20996,1,1,2,3,4,6
3375824,30/04/2016,Manchester,2,0,,,27.96,1,2,2,2,2,2
3891054,25/05/2016,London,0,1,2.5,0,75.96,1,1,1,1,1,1
604016,20/09/2015,London,3,0,,,21.13884,1,1,1,1,2,9
1944740,11/02/2016,London,1,0,,,30.6,1,1,1,1,1,1
858452,29/10/2015,Manchester,1,0,,,18.828,1,1,1,1,1,1
513496,31/08/2015,London,1,0,,,38.58,1,1,1,1,1,1
792116,20/10/2015,Manchester,1,0,,,28.8,1,1,1,1,1,2
571530,13/09/2015,London,1,0,,,31.02,1,1,1,1,1,1
847874,27/10/2015,London,9,0,,,22.06644,2,3,5,6,9,30
514282,31/08/2015,Manchester,2,0,,,32.79,1,1,1,1,1,2
2708644,26/03/2016,London,1,0,,,26.64,1,1,1,1,1,1
1325364,17/12/2015,London,3,0,,,38.50656,1,1,1,1,3,5
550596,09/09/2015,London,3,0,,,24.00792,1,1,1,4,4,15
992800,14/11/2015,London,1,0,,,19.11,1,1,2,2,2,2
808300,22/10/2015,London,1,0,,,31.08,1,1,1,1,1,1
2752258,28/03/2016,London,2,0,,,35.25,1,1,1,2,2,2
2168098,25/02/2016,London,5,0,,,25.41,2,3,4,4,4,6
1502736,08/01/2016,London,7,0,,,28.65132,2,3,4,9,11,13
858008,11/01/2016,Manchester,6,0,,,22.47708,1,1,2,4,4,21
2625450,21/03/2016,London,1,0,,,22.26,2,2,2,2,2,2
278978,18/06/2015,London,9,0,,,35.004,1,1,1,1,2,7
4904982,07/07/2016,London,1,0,,,18.24,1,1,1,1,1,1
1190972,05/12/2015,London,2,0,,,28.8,1,1,1,1,1,2
2841042,02/04/2016,London,2,0,,,28.158,1,1,1,2,2,2
4966298,09/07/2016,London,2,0,,,24.45,2,2,2,2,2,2
566040,12/09/2015,London,1,0,,,34.44,1,1,1,1,1,1
586988,17/09/2015,London,1,0,,,50.7,1,1,1,1,1,1
4434562,18/06/2016,London,1,0,,,25.98,1,1,1,1,1,1
1461724,24/01/2016,London,5,0,,,33.17592,1,1,5,7,9,12
747686,15/10/2015,London,1,0,,,58.26,1,1,1,1,1,1
4467668,19/06/2016,London,1,0,,,21.96,1,1,1,1,1,1
357426,17/07/2015,London,1,0,,,35.28,1,1,1,2,2,2
3377568,30/04/2016,London,1,0,,,48.864,1,1,1,1,1,1
2142522,23/02/2016,London,7,0,,,26.454,3,3,6,9,10,10
4143538,05/06/2016,London,1,0,,,18.48,1,1,1,1,1,1
1812506,02/02/2016,Aberdeen,3,1,2.5,0,20.52852,2,2,2,3,5,7
749996,16/10/2015,London,2,1,10,0,20.535,1,1,1,1,1,4
3550628,08/05/2016,London,1,0,,,21.6,1,1,1,1,1,1
2119258,21/02/2016,London,1,0,,,33.9,1,1,1,1,1,1
524686,03/09/2015,Manchester,1,0,,,23.34,1,1,1,1,1,1
4114340,04/06/2016,London,1,0,,,24.6,1,1,1,1,1,1
3086940,16/04/2016,London,1,1,2.5,0,28.92,1,1,1,1,1,1
5211806,17/07/2016,London,1,0,,,19.788,1,1,1,1,1,1
5151458,15/07/2016,London,1,0,,,25.44,1,1,1,1,1,1
789748,20/10/2015,London,1,1,10,0,21,1,1,1,1,1,1
2891678,05/04/2016,London,2,0,,,25.05,1,1,1,2,2,2
1047838,21/11/2015,Manchester,7,0,,,22.72872,1,2,3,5,6,10
361908,18/07/2015,London,1,0,,,32.76,1,1,1,1,1,1
501858,29/08/2015,London,1,0,,,33.48,1,1,1,1,1,1
585918,17/09/2015,London,4,0,,,17.6472,1,1,4,7,11,16
1514260,09/01/2016,London,4,0,,,22.575,1,1,2,5,7,12
1185042,04/12/2015,London,2,0,,,35.148,2,2,2,2,3,4
441142,12/08/2015,London,1,0,,,20.28,1,1,1,1,1,1
743888,15/10/2015,London,2,1,10,0,37.65,1,1,1,1,1,1
1244482,10/12/2015,London,2,0,,,51.96,1,1,2,2,2,2
4724132,30/06/2016,London,1,0,,,42.78,1,1,1,1,1,1
1618028,18/01/2016,London,1,0,,,24.36,1,1,1,1,1,1
881714,31/10/2015,London,8,0,,,27.52992,1,1,2,3,4,7
4597978,01/07/2016,Manchester,1,0,,,21.48,1,1,1,1,1,1
1361960,20/12/2015,London,1,0,,,22.8,1,1,1,1,1,1
3578248,10/05/2016,London,1,0,,,22.08,1,1,1,1,1,1
3812918,21/05/2016,London,1,0,,,16.02,1,1,1,1,1,1
579968,16/09/2015,London,1,0,,,32.1,1,2,2,2,2,2
2144126,23/02/2016,London,3,0,,,19.81992,2,3,3,3,3,3
1079854,04/05/2016,London,1,0,,,83.82,1,1,1,1,1,1
688760,06/10/2015,London,1,0,,,49.8,1,1,1,1,1,1
2864740,03/04/2016,London,1,0,,,19.788,1,1,1,1,1,1
2023098,15/02/2016,London,3,0,,,57.5778,5,5,5,5,11,19
937190,07/11/2015,London,2,0,,,59.97996,1,1,1,1,1,2
4878144,06/07/2016,London,1,0,,,21.6,1,1,1,1,1,1
2652364,23/03/2016,London,1,0,,,20.64,1,1,1,1,1,1
281498,19/06/2015,London,4,0,,,51.672,1,1,2,2,2,2
693382,07/10/2015,London,1,0,,,51.84,1,1,1,1,1,1
4196674,15/06/2016,London,1,0,,,34.2,1,1,1,1,1,1
545916,08/09/2015,London,3,0,,,28.17996,2,2,2,2,2,3
2161324,25/02/2016,London,1,0,,,13.8,1,1,1,1,1,1
2141032,23/02/2016,London,1,0,,,58.2,1,1,1,1,1,1
1710052,25/01/2016,London,5,0,,,42.52992,1,1,1,1,4,6
1484824,05/01/2016,London,5,0,,,30.96,1,4,10,10,14,20
764120,17/10/2015,London,6,0,,,32.0742,1,2,2,3,3,9
1446228,01/01/2016,London,16,0,,,32.03292,3,4,7,12,24,33
420694,05/08/2015,London,7,0,,,28.60176,6,10,17,19,26,36
5093730,14/07/2016,Manchester,1,0,,,28.284,1,1,1,1,1,1
3332732,29/04/2016,London,1,0,,,19.2,1,1,1,1,1,1
1387172,22/12/2015,London,5,0,,,35.21136,1,1,1,1,2,5
1291010,13/12/2015,London,1,0,,,23.46,1,1,1,1,1,1
1373058,21/12/2015,Manchester,2,0,,,52.74,1,1,1,1,1,2
961410,08/01/2016,London,6,0,,,15.72,1,1,1,1,2,6
389512,26/07/2015,London,9,0,,,45.24672,1,1,1,2,4,12
3561786,09/05/2016,London,4,0,,,42.28992,3,6,6,6,6,6
4856430,05/07/2016,London,1,0,,,11.94,1,1,1,1,1,1
4793892,03/07/2016,Manchester,1,1,10,1,9,1,1,1,1,1,1
5022846,11/07/2016,London,1,1,10,1,8.4,1,1,1,1,1,1
4852070,05/07/2016,London,1,0,,,18.6,1,1,1,1,1,1
1953002,12/02/2016,London,1,0,,,43.44,1,1,1,1,1,1
4623510,26/06/2016,London,1,0,,,96,1,1,1,1,1,1
3712476,16/05/2016,London,1,0,,,24,2,2,3,3,3,3
5053742,13/07/2016,London,1,1,10,1,19.08,1,1,1,1,1,1
698794,22/11/2015,London,1,1,10,0,25.2,1,1,1,1,1,1
1673972,23/01/2016,Aberdeen,2,0,,,34.668,1,1,1,1,1,2
1290420,13/12/2015,London,5,0,,,25.77,1,1,1,2,4,11
1048040,21/11/2015,London,4,0,,,35.595,1,1,1,1,2,4
4019702,30/05/2016,London,1,0,,,34.62,1,1,1,1,1,1
3750554,18/05/2016,London,1,0,,,35.7,1,1,1,1,1,1
3409620,01/05/2016,London,1,1,2.5,0,30.54,1,1,1,1,1,1
2766970,29/03/2016,London,2,0,,,20.55,1,1,1,1,2,2
2796916,31/03/2016,London,1,0,,,18.24,1,1,1,1,1,1
1125708,01/03/2016,London,1,0,,,20.58,1,1,1,1,1,1
278752,18/06/2015,London,7,0,,,31.7712,2,2,2,2,2,5
928020,06/11/2015,London,1,1,10,0,18,1,1,1,1,1,1
4111916,04/06/2016,London,1,0,,,82.89,2,2,2,2,2,2
3138586,19/04/2016,Manchester,2,1,2.5,0,17.4,3,3,3,3,3,3
1191208,05/12/2015,London,2,0,,,20.24568,1,2,3,4,4,5
445812,14/08/2015,London,3,0,,,25.74996,1,1,1,1,2,2
3858698,23/05/2016,London,4,0,,,39.12,2,2,3,4,4,4
4243656,10/06/2016,London,1,0,,,37.2,1,1,1,1,1,1
2097984,20/02/2016,London,1,0,,,33.18,1,1,1,1,1,1
3903852,26/05/2016,London,2,0,,,72.6,1,1,1,2,2,2
348710,14/07/2015,London,6,0,,,35.27016,1,2,2,4,5,9
505974,30/08/2015,London,2,0,,,51.87,1,1,1,1,2,2
3755498,19/05/2016,London,1,0,,,36.48,1,1,1,1,1,1
776276,18/10/2015,London,1,1,10,0,39.6,1,1,1,1,1,1
1013382,16/11/2015,London,1,0,,,5.1,3,3,4,5,6,6
4204352,08/06/2016,London,1,0,,,39.78,1,1,1,1,1,1
2348764,06/03/2016,London,5,0,,,25.71744,1,1,2,2,4,8
4383646,16/06/2016,London,1,0,,,34.56,1,1,1,1,1,1
1565986,14/01/2016,London,2,0,,,49.14,1,1,1,1,1,2
800012,21/10/2015,London,2,0,,,35.85,1,2,2,2,2,2
574808,14/09/2015,London,1,1,10,0,30.39,1,1,1,1,1,2
2627752,21/03/2016,London,4,0,,,58.88568,2,2,3,6,7,7
886250,01/11/2015,Aberdeen,1,1,10,0,20.01,1,1,1,1,1,2
4232940,10/06/2016,London,1,0,,,18.72,1,1,1,1,1,1
523064,03/09/2015,London,2,0,,,19.77,1,1,1,1,1,2
2960232,09/04/2016,London,1,0,,,44.4,1,1,1,1,1,1
349664,14/07/2015,Manchester,7,0,,,46.31328,2,2,2,2,3,8
2097254,20/02/2016,London,3,0,,,27.73992,1,1,1,1,1,3
1642474,21/01/2016,Aberdeen,1,0,,,27.24,1,1,1,1,1,1
729908,13/10/2015,London,2,0,,,21.45996,1,1,1,1,1,2
2237984,28/02/2016,London,2,0,,,43.65,1,1,2,2,2,2
2500328,14/03/2016,London,2,0,,,57.3,3,3,3,3,3,3
490824,27/08/2015,London,3,0,,,32.71992,1,1,2,2,3,3
1750560,29/01/2016,London,1,0,,,28.68,1,1,1,1,1,1
364364,19/07/2015,London,1,0,,,19.02,1,1,1,1,1,1
2100252,20/02/2016,London,1,0,,,28.02,1,1,1,1,1,1
1436558,31/12/2015,London,1,0,,,17.28,1,1,1,1,1,1
4273028,11/06/2016,London,1,0,,,25.2,1,1,1,1,1,1
1594572,16/01/2016,London,1,0,,,35.16,1,1,1,1,1,1
932890,07/11/2015,Manchester,1,0,,,31.98,1,1,1,1,1,1
910524,04/11/2015,London,2,0,,,17.31,1,1,1,1,2,2
2385590,08/03/2016,London,1,0,,,58.56,1,1,1,1,1,1
4511984,21/06/2016,London,1,0,,,28.8,1,1,1,1,1,1
404284,31/07/2015,London,1,0,,,28.89996,1,2,2,3,3,3
513516,31/08/2015,London,1,0,,,27.72,1,1,1,1,1,1
2482756,21/03/2016,London,4,0,,,21.105,1,1,3,4,4,4
4053824,01/06/2016,London,1,0,,,39.54,1,1,1,1,1,1
2076736,19/03/2016,London,1,0,,,23.01,1,1,1,1,1,2
1075924,23/11/2015,London,2,0,,,34.71,1,1,1,1,1,1
938770,07/11/2015,London,3,1,10,0,24.39996,1,1,1,2,3,3
4903180,07/07/2016,London,1,0,,,27.9,1,1,1,1,1,1
1696564,24/01/2016,London,4,0,,,20.37324,1,1,5,7,9,9
3271072,25/04/2016,London,2,1,2.5,0,23.22,1,1,1,2,2,2
1901664,07/02/2016,London,1,0,,,32.89632,1,1,4,9,10,11
962846,29/11/2015,London,1,1,10,0,21.9,1,1,1,1,1,1
1009392,16/11/2015,London,1,0,,,38.04,1,1,1,1,1,1
1849398,05/02/2016,London,2,0,,,39.72,2,2,2,2,2,2
3834674,22/05/2016,London,1,0,,,22.8,1,1,1,1,1,1
1698068,24/01/2016,London,1,0,,,18.36,1,1,1,1,1,1
1972338,13/02/2016,Aberdeen,2,0,,,25.98,1,2,2,2,2,2
829876,25/10/2015,London,4,0,,,22.212,1,2,4,4,4,5
1871990,06/02/2016,London,1,0,,,89.46,1,1,1,2,2,3
801028,21/10/2015,London,1,1,10,0,19.86,1,1,1,1,1,1
632832,26/09/2015,Manchester,1,0,,,26.55,1,1,2,2,2,2
909106,04/11/2015,London,1,0,,,19.5,1,1,1,1,1,1
412974,02/08/2015,London,1,0,,,29.46,1,1,1,1,1,1
3119210,02/05/2016,London,1,0,,,18.36,1,1,1,1,1,1
1562886,14/01/2016,London,1,0,,,105,1,1,1,1,1,1
1071358,22/11/2015,London,1,0,,,71.76,1,1,1,1,1,1
1607964,17/01/2016,London,1,0,,,39,1,1,1,1,1,1
2940020,08/04/2016,London,3,0,,,36.36,1,1,1,1,3,3
2608252,20/03/2016,London,2,0,,,30.54744,1,3,4,5,6,8
2348726,06/03/2016,London,1,0,,,22.68,1,1,1,1,1,1
3292260,26/04/2016,London,2,0,,,30.66,1,1,1,3,3,3
1977050,13/02/2016,London,1,0,,,19.2,1,1,1,1,1,1
4267652,11/06/2016,London,1,0,,,27.09,1,2,2,2,2,2
264962,11/06/2015,London,1,0,,,34.8,1,1,1,1,1,1
600698,20/09/2015,London,6,0,,,61.02,1,1,1,4,4,4
1066546,22/11/2015,London,3,1,10,0,22.17,1,1,2,2,2,3
1364872,20/12/2015,London,5,0,,,24.51,1,1,1,1,2,8
1549094,12/01/2016,Manchester,5,0,,,33.11136,1,1,2,2,3,7
1394298,23/12/2015,London,6,0,,,23.08992,1,1,1,1,4,19
3472546,05/05/2016,London,2,0,,,22.305,1,2,4,4,4,4
1166196,02/12/2015,London,2,0,,,36.21,1,1,2,2,2,2
630754,26/09/2015,London,2,1,10,0,19.08,1,1,1,2,3,3
249432,04/06/2015,London,5,0,,,21.2808,1,2,2,3,3,3
384028,25/07/2015,London,1,0,,,18.9,1,1,1,1,1,1
421808,06/08/2015,London,6,0,,,25.77,1,1,2,4,5,12
2992496,11/04/2016,London,1,0,,,19.38,1,1,1,1,1,1
1263064,12/12/2015,London,2,0,,,25.68996,2,2,3,5,5,6
3899014,25/05/2016,London,1,0,,,84.9,1,1,1,1,1,1
4913904,08/07/2016,Manchester,1,0,,,19.656,1,1,1,1,1,1
537914,06/09/2015,London,4,0,,,23.055,1,3,3,4,4,4
4233322,10/06/2016,London,3,0,,,16.5,2,2,3,3,3,3
4858242,05/07/2016,London,1,0,,,31.92,1,1,1,1,1,1
2797770,31/03/2016,London,2,0,,,55.08,1,1,1,2,2,2
963388,04/05/2016,London,1,1,2.5,0,22.74,1,1,1,1,1,1
3966074,28/05/2016,London,1,0,,,19.89,1,1,2,2,2,2
1583672,16/01/2016,Manchester,2,0,,,27.66,1,1,2,2,2,3
1102170,26/11/2015,London,1,0,,,31.2,1,1,1,1,1,1
907282,04/11/2015,London,1,1,10,0,18.54,1,1,1,1,1,1
4672526,29/06/2016,Manchester,1,1,10,1,9.6,1,1,1,1,1,1
1809698,01/02/2016,Manchester,1,0,,,18,1,1,1,1,1,1
1319590,17/12/2015,London,8,0,,,65.7534,4,11,11,11,11,11
1455790,02/01/2016,London,1,0,,,25.14,1,1,1,1,1,1
1627168,10/04/2016,London,1,0,,,13.68,1,1,1,1,2,2
1506480,08/01/2016,London,1,0,,,22.14,1,1,1,1,1,1
4815554,03/07/2016,London,1,1,10,1,19.188,1,1,1,1,1,1
282338,20/06/2015,London,1,0,,,44.04,1,1,1,1,1,1
1405778,27/12/2015,London,1,0,,,62.4,1,1,1,1,1,1
1022552,18/11/2015,London,1,0,,,20.28,1,1,1,1,1,1
4681568,28/06/2016,London,1,0,,,49.26,1,1,1,1,1,1
1229152,08/12/2015,London,6,0,,,30.91632,1,2,2,2,4,8
1060642,22/11/2015,London,1,1,10,0,49.86,1,1,1,1,1,1
1611890,17/01/2016,London,3,0,,,35.715,1,1,1,1,1,4
5177716,16/07/2016,London,1,0,,,35.82,1,1,1,1,1,1
2673850,14/05/2016,Aberdeen,1,0,,,65.76,1,1,1,1,1,1
4031936,31/05/2016,London,4,0,,,46.7142,7,7,7,7,7,7
336154,20/09/2015,London,2,0,,,17.658,1,1,2,8,11,18
643030,28/09/2015,Manchester,2,0,,,20.35992,1,1,2,3,3,3
1604944,17/01/2016,Manchester,3,0,,,22.716,2,3,3,4,6,10
2447000,12/03/2016,London,3,0,,,29.9346,1,2,4,6,8,9
4659200,27/06/2016,London,1,0,,,20.04,1,1,1,1,1,1
1703110,24/01/2016,London,2,0,,,77.13,2,2,2,2,2,2
4926326,14/07/2016,London,1,1,10,1,22.98,1,1,1,1,1,1
627832,25/09/2015,London,8,0,,,38.49768,1,1,1,3,4,17
2836684,02/04/2016,Manchester,1,0,,,50.76,1,1,1,1,1,1
4196762,08/06/2016,London,2,0,,,42.3,1,1,2,2,2,2
1918106,09/02/2016,London,1,0,,,18.54,1,1,1,1,1,1
302662,28/06/2015,London,2,0,,,41.07,2,2,2,2,2,2
2694030,25/03/2016,London,3,0,,,29.37996,2,2,3,3,3,3
994694,14/11/2015,London,1,0,,,9.54,1,1,1,1,1,1
739350,14/10/2015,London,2,1,10,0,30.3,1,1,1,1,1,2
381666,17/03/2016,London,3,0,,,29.31,1,1,1,2,2,6
5031680,11/07/2016,London,1,0,,,25.2,1,1,1,1,1,1
4682072,28/06/2016,London,2,0,,,42.6,2,2,4,4,4,4
2611872,20/03/2016,London,1,0,,,23.64,1,1,1,1,2,2
2345648,06/03/2016,London,3,0,,,31.884,1,1,2,3,4,5
5098152,14/07/2016,London,1,0,,,19.08,1,1,1,1,1,1
4767330,02/07/2016,London,1,0,,,13.8,1,1,1,1,1,1
512734,31/08/2015,London,1,0,,,26.28,1,1,1,1,1,1
358520,17/07/2015,London,2,0,,,32.13,1,1,1,1,1,1
2356578,06/03/2016,London,2,0,,,20.83992,1,1,1,2,2,3
3232338,23/04/2016,London,2,0,,,22.15992,1,1,1,3,3,3
1426366,02/01/2016,London,5,0,,,80.18772,9,14,19,19,19,19
2022200,15/02/2016,London,1,0,,,27.24,1,1,1,1,1,1
1242464,10/12/2015,London,4,0,,,22.5,1,1,2,2,2,5
402856,31/07/2015,Manchester,1,0,,,27,1,1,1,1,1,1
3442966,03/05/2016,London,1,0,,,33.48,1,1,1,1,1,1
747708,15/10/2015,London,1,1,10,0,18.12,1,1,1,1,1,1
4913078,08/07/2016,Manchester,1,1,10,1,10.74,1,1,1,1,1,1
540494,23/04/2016,London,1,0,,,9.96,1,1,1,1,1,1
2114758,21/02/2016,Manchester,2,1,2.5,0,23.97192,1,1,1,1,2,3
4087698,03/06/2016,London,1,0,,,19.44,1,1,1,1,1,1
2962454,09/04/2016,London,1,0,,,37.08,1,1,1,1,1,1
1388322,23/12/2015,London,2,0,,,26.49,1,1,1,1,1,2
318982,05/07/2015,London,1,0,,,25.98,1,1,1,1,1,1
456062,16/08/2015,Manchester,3,0,,,24.315,1,1,1,1,1,1
652914,30/09/2015,London,1,0,,,42.6,1,1,2,2,2,3
3651308,14/05/2016,London,1,0,,,26.94,1,1,1,1,1,1
872944,01/02/2016,London,3,1,2.5,0,19.245,1,1,1,1,1,4
2262658,01/03/2016,London,2,0,,,22.95,1,1,1,1,1,2
2937052,08/04/2016,London,1,0,,,21.6,1,1,1,1,1,1
3545578,08/05/2016,London,1,0,,,18.42,1,1,1,1,1,1
3684318,15/05/2016,London,4,0,,,24.645,1,1,2,4,4,4
789424,20/10/2015,London,1,1,10,0,19.14,1,1,1,1,1,1
3931534,27/05/2016,London,1,0,,,70.2,1,1,1,2,2,2
736524,14/10/2015,London,1,1,10,0,38.16,1,1,1,1,1,1
1557910,13/01/2016,London,2,0,,,19.56,2,2,2,2,2,2
3779760,20/05/2016,London,1,0,,,23.95992,1,2,2,3,3,3
1064640,22/11/2015,London,2,1,10,0,44.16,1,1,1,1,1,2
4596046,25/06/2016,London,1,0,,,33.42,1,1,1,1,1,1
3496548,06/05/2016,London,2,0,,,53.46,2,2,2,2,2,2
812400,23/10/2015,London,7,0,,,36.34584,1,3,5,9,12,24
940210,08/11/2015,London,1,0,,,36.12,1,1,1,1,1,1
3375574,30/04/2016,London,1,1,2.5,0,30.48,1,1,1,1,1,1
2725076,27/03/2016,London,1,0,,,68.88,1,1,1,1,1,1
4640664,26/06/2016,London,1,0,,,102,1,1,1,1,1,1
1574740,15/01/2016,London,1,0,,,31.56,1,1,1,1,1,1
2089228,20/02/2016,London,2,0,,,26.448,1,1,2,3,4,5
4405922,17/06/2016,London,1,0,,,20.4,1,1,1,1,1,1
497742,29/08/2015,London,1,0,,,35.13996,2,3,4,4,5,6
3205526,26/04/2016,London,2,0,,,75.06996,3,6,6,6,6,6
1127172,28/11/2015,London,1,0,,,45.78,1,1,1,1,1,1
2075330,19/02/2016,London,1,0,,,42.3,1,1,1,1,1,1
1878256,06/02/2016,London,1,0,,,40.8,1,1,1,1,1,1
3949064,28/05/2016,London,1,0,,,26.25,1,2,2,2,2,2
3260798,25/04/2016,London,1,0,,,21.42,1,1,1,1,1,1
1396126,24/12/2015,London,1,0,,,23.19,1,1,1,1,2,2
3547420,08/05/2016,Aberdeen,1,0,,,37.5,1,1,1,2,2,2
2574644,19/03/2016,London,1,0,,,43.8,1,1,1,1,1,1
319390,05/07/2015,London,5,0,,,30.2466,1,1,2,3,4,4
4381888,16/06/2016,London,1,1,10,1,64.08,1,1,1,1,1,1
1298004,14/12/2015,London,3,0,,,23.025,3,4,4,4,4,4
1726788,27/01/2016,London,7,0,,,19.15368,2,4,9,13,13,50
258380,07/06/2015,London,2,0,,,29.01996,1,1,1,1,2,2
3956726,28/05/2016,London,1,0,,,41.16,1,1,1,1,1,1
3598530,11/05/2016,London,1,0,,,25.44,1,1,1,1,1,1
3785604,20/05/2016,London,2,0,,,30.39996,1,1,2,3,3,3
617804,23/09/2015,London,1,0,,,49.8,1,1,1,1,1,1
2567710,18/03/2016,London,2,0,,,31.11,1,1,2,2,2,2
4891082,07/07/2016,London,1,0,,,16.5,1,1,1,1,1,1
381090,24/07/2015,London,3,0,,,34.36656,1,1,1,2,2,8
1927156,10/02/2016,London,1,0,,,51.6,1,1,1,1,1,1
2693992,05/06/2016,London,1,0,,,34.8,1,1,1,1,1,1
2723408,03/05/2016,London,2,0,,,30.96,1,2,3,3,3,3
2031560,16/02/2016,Manchester,3,0,,,18,2,3,4,4,6,6
658658,01/10/2015,London,10,0,,,22.8414,1,2,3,6,8,13
1191516,05/12/2015,London,2,0,,,33.85836,1,1,2,2,3,13
3382170,30/04/2016,London,1,0,,,22.8,1,1,1,1,1,1
395884,28/07/2015,London,4,0,,,37.09704,1,1,1,1,1,1
2282874,03/03/2016,London,1,0,,,54,1,1,1,1,1,1
3413938,02/05/2016,London,3,1,2.5,0,41.82,3,3,3,3,3,3
384000,07/05/2016,London,1,0,,,20.1,1,1,1,1,1,1
1015226,17/11/2015,London,1,0,,,66.54,1,1,1,1,1,1
1548646,12/01/2016,London,1,0,,,10.8,1,1,1,1,1,1
310920,02/07/2015,London,3,0,,,32.60592,1,2,5,9,10,21
469216,21/08/2015,Manchester,1,0,,,55.32,1,1,1,1,1,1
1991702,14/02/2016,London,1,0,,,34.2,1,1,1,1,1,1
4113830,04/06/2016,London,5,0,,,23.058,1,6,6,6,6,6
2828668,02/04/2016,London,1,0,,,16.74,1,2,3,3,3,3
3494902,06/05/2016,London,1,0,,,40.68,1,1,1,1,1,1
1287042,13/12/2015,London,5,0,,,20.7054,1,1,2,3,5,11
2955952,09/04/2016,London,1,0,,,36.9,1,1,1,1,1,1
3044700,15/04/2016,London,2,0,,,29.52,1,1,1,1,2,2
2357866,06/03/2016,London,1,0,,,53.1,1,1,1,1,1,1
5177824,16/07/2016,London,1,0,,,31.92,1,1,1,1,1,1
845754,27/10/2015,London,2,0,,,39.3,1,1,1,1,1,3
1134940,29/11/2015,London,2,0,,,32.94,1,1,1,1,2,2
2175958,26/02/2016,London,5,0,,,23.55,2,2,4,5,7,12
1751978,29/01/2016,London,1,0,,,32.4,1,1,1,1,1,1
626864,25/09/2015,London,1,1,10,0,19.44,1,1,1,1,1,1
418942,05/08/2015,London,2,0,,,55.44,1,1,1,1,1,1
394124,28/07/2015,London,1,0,,,33.36,1,1,1,1,1,1
4597968,25/06/2016,London,1,0,,,76.44,1,1,1,1,1,1
